camera,date,filename,location,time,url
SM-S908B,22.November 2024,20241122_161156,20241122_161156,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cFkycjFCNUJQd28yU04wWWt1RVRyQT09?height=1080
SM-S908B,22.November 2024,20241122_161153,20241122_161153,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cnZnTEV4a28rTTVPQUx1dFBjb0lSdz09?height=1080
SM-S908B,22.November 2024,20241122_161151,20241122_161151,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VUpLYmpKU2t2N1RtZHFjVVdqWnQ1UT09?height=1080
SM-S908B,22.November 2024,20241122_161147,20241122_161147,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::b3VELzV6czhBOS9pN1ZxZjlZUGZMQT09?height=1080
SM-S908B,22.November 2024,20241122_161138,20241122_161138,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VXpQQjZnTzJvSXhOWnhRQnMwKzdLQT09?height=1080
SM-S908B,22.November 2024,20241122_161137,20241122_161137,Friday 16:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NUFVRGphYlRXenpwQWNONmJaeFVMdz09?height=1080
SM-S908B,22.November 2024,20241122_161050,20241122_161050,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bjVVWHZBeGFjeC9WNDVScnUyY0s3UT09?height=1080
SM-S908B,22.November 2024,20241122_161047,20241122_161047,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NS8xK1RSU0NmWSt0b3FSamRYaWVYUT09?height=1080
SM-S908B,22.November 2024,20241122_161042,20241122_161042,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ci9NU1NOQjVFeENxY29vVXdPQTgyQT09?height=1080
SM-S908B,22.November 2024,20241122_161040,20241122_161040,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TGQxTXVXT2V5MkZUNWIwMWY1VHdwdz09?height=1080
SM-S908B,22.November 2024,20241122_161038,20241122_161038,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SmV1Z3M3YkRCQ1d0R3lyQ0JjSlNTZz09?height=1080
SM-S908B,22.November 2024,20241122_161037,20241122_161037,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Uk55MXNXTHA0dGg5YmpSUTAvcWdsZz09?height=1080
SM-S908B,22.November 2024,20241122_161029(0),20241122_161029(0),Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c0VRdktxUUtNenJkeU53OWd4d203Zz09?height=1080
SM-S908B,22.November 2024,20241122_161029,20241122_161029,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bGxpOGRWVjVVSEx5bEFydTA4Q2FJQT09?height=1080
SM-S908B,22.November 2024,20241122_161028,20241122_161028,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MUM3SVdmbG95UU0zV1Nha1ZDZ2JIdz09?height=1080
SM-S908B,22.November 2024,20241122_161023,20241122_161023,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UUhlbkZpSTBPWjQvWk5tY1dobVpLQT09?height=1080
SM-S908B,22.November 2024,20241122_161022,20241122_161022,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NkVpSkM4RnlLSXluVnQ0S1VCeisxdz09?height=1080
SM-S908B,22.November 2024,20241122_161019,20241122_161019,Friday 16:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZTNGR1ZzOUc5REJBL1V4Q0dqTWFjQT09?height=1080
SM-S908B,22.November 2024,20241122_160946,20241122_160946,Friday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eEw1Nk1UOWpJUWpuYXBGSEVCdnkyZz09?height=1080
SM-S908B,22.November 2024,20241122_160941,20241122_160941,Friday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cG1WSzE1cXl6ZUN5U2JnOWlGMHg0dz09?height=1080
SM-S908B,22.November 2024,20241122_160938,20241122_160938,Friday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::M05NU1phZWFNSy9hTmRERUhyaU9WUT09?height=1080
SM-S908B,22.November 2024,20241122_160934,20241122_160934,Friday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RStrajJhSkVKQjV0a0dsSU1UdXlzZz09?height=1080
SM-S908B,22.November 2024,20241122_160809,20241122_160809,Friday 16:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L0lMazRIeTJVQ08reTQ0UWFNRUNKUT09?height=1080
SM-S908B,22.November 2024,20241122_153351,20241122_153351,Friday 15:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UFR4VzVsUFlnY0QvR3FCb0hJakxYdz09?height=1080
,22.November 2024,IMG_8203_1732363555755,IMG_8203_1732363555755,Friday 13:49,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aVVYZU51alFvSXQyUU0rdC8vek5NQT09?height=1080
iPhone 15 Pro Max,22.November 2024,IMG_8202_1732363557276,"Uetlibergstrasse 231, 8045 Zürich, Switzerland",Friday 13:49,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YTZ3azRVekFGYjZ4SE1pYXdkRGFyQT09?height=1080
SM-S908B,22.November 2024,20241122_092139,20241122_092139,Friday 09:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZHE5OFBoM3J0TFBuOFBrNHMxVHlJQT09?height=1080
SM-S908B,22.November 2024,20241122_092132,20241122_092132,Friday 09:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rlh3RjhFWUg2em9EalF5UkZmb1U2dz09?height=1080
SM-S908B,22.November 2024,20241122_092029,20241122_092029,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NU5RcDZjMGpEV0pRWU93dTA0bG5Jdz09?height=1080
SM-S908B,22.November 2024,20241122_092022,20241122_092022,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::akUzMmlYcDU0T0FUdWluUlppMzk0QT09?height=1080
SM-S908B,22.November 2024,20241122_092013,20241122_092013,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eTMyeFhpc1NPQUlyR2J6NEx1ZTMrQT09?height=1080
SM-S908B,22.November 2024,20241122_092012,20241122_092012,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dEZHT1RLVDAzb25ickFaRExiYXZyQT09?height=1080
SM-S908B,22.November 2024,20241122_092006,20241122_092006,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TUFmeGJLKzFZaXBVM3Bad1ZlRElQdz09?height=1080
SM-S908B,22.November 2024,20241122_092002,20241122_092002,Friday 09:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ckJ3YWFISzdXNjZaY1ZXM0NvMXRQdz09?height=1080
SM-S908B,22.November 2024,20241122_091958,20241122_091958,Friday 09:19,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SUJUN1ZhbFk4SUZwTFBKNkVwS2x6Zz09?height=1080
SM-S908B,22.November 2024,20241122_091953,20241122_091953,Friday 09:19,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OGRhTjJqVlpHV3MzaGdXVEtSZXRTZz09?height=1080
SM-S908B,22.November 2024,20241122_091914,20241122_091914,Friday 09:19,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YlVQU3hwSXprRDdxclMzSDhaNTQvdz09?height=1080
SM-S908B,22.November 2024,20241122_091717,20241122_091717,Friday 09:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d1NHcGRsdXI1WTBkTjlqcVFCVVB6UT09?height=1080
SM-S908B,22.November 2024,20241122_091714,20241122_091714,Friday 09:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QThTd1F3Mlo3a2ttYnFkRTZqQTgrdz09?height=1080
SM-S908B,22.November 2024,20241122_091707,20241122_091707,Friday 09:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cGVXdXo2d3BkdkgzZStpR2YzeHRPdz09?height=1080
SM-S908B,22.November 2024,20241122_091704,20241122_091704,Friday 09:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d0xOSXhVZlhub3B5NFkvazFpU2ZSZz09?height=1080
SM-S908B,22.November 2024,20241122_091641,20241122_091641,Friday 09:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NFpXL0xFaTJobTBqbWszbTRJYzN6UT09?height=1080
SM-S908B,22.November 2024,20241122_091522,20241122_091522,Friday 09:15,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cVlzdXgvdE13WVVQaUdnUmRWYnltUT09?height=1080
SM-S908B,22.November 2024,20241122_091505,20241122_091505,Friday 09:15,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NCtXclJNcDdBRmlRR2F2TjBNZXAzUT09?height=1080
SM-S908B,22.November 2024,20241122_091500,20241122_091500,Friday 09:15,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NHM3REFFS3VZbkVlTDlSNTArN0ltQT09?height=1080
SM-S908B,22.November 2024,20241122_091453,20241122_091453,Friday 09:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OUIrcDdjbWhycE44MXdUM3dBLzZBUT09?height=1080
SM-S908B,22.November 2024,20241122_091156,20241122_091156,Friday 09:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::b1JrTkZ6UC9vb1N6dTQvRGlwejhLZz09?height=1080
SM-S908B,22.November 2024,20241122_091109,20241122_091109,Friday 09:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aXoyc2dOMTZaT0Rsb1RicDJhUnBIQT09?height=1080
SM-S908B,22.November 2024,20241122_091037,20241122_091037,Friday 09:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S3o2eWFRMVZhTTl2eGw2NFhxeFh5dz09?height=1080
SM-S908B,22.November 2024,20241122_090852,20241122_090852,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bFV5TnhhcEo4UjJiTFFDZlNscndQdz09?height=1080
SM-S908B,22.November 2024,20241122_090851,20241122_090851,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RDR1SWRQT3RFNHJRR0h3TlJ6emVjZz09?height=1080
SM-S908B,22.November 2024,20241122_090845,20241122_090845,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YjQ5enVIME4xMWp4R1RlQ2MzUElBQT09?height=1080
SM-S908B,22.November 2024,20241122_090843,20241122_090843,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L2pBbzAwMlBENWJyMWVNVHpvZm5FQT09?height=1080
SM-S908B,22.November 2024,20241122_090839,20241122_090839,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aHY4UVZUSVY2akJEMWFVMzFsVEdFdz09?height=1080
SM-S908B,22.November 2024,20241122_090831,20241122_090831,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RXE0MWNNRnFoaTFtRzBjS0VoYUtPQT09?height=1080
SM-S908B,22.November 2024,20241122_090823,20241122_090823,Friday 09:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z1FaeGVUZDgyMTN1Q3puOWNyQ2hldz09?height=1080
SM-S908B,22.November 2024,20241122_090734,20241122_090734,Friday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S2txVHN6anpiUHUzeXI1QnRHUHVjdz09?height=1080
SM-S908B,22.November 2024,20241122_090729,20241122_090729,Friday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dlVqbHA0SmlNWWNmRTZqK1pxdjFJZz09?height=1080
SM-S908B,22.November 2024,20241122_090727,20241122_090727,Friday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Nmx3UUpEVnZ5MHUzYUs2aEYyb29zZz09?height=1080
SM-S908B,22.November 2024,20241122_090714,20241122_090714,Friday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SW16UCsweFhtU0tUVFNaajNhTkJGZz09?height=1080
SM-S908B,22.November 2024,20241122_090711,20241122_090711,Friday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::blZwazNwS2RocjI1aTBPZnZHcDBsdz09?height=1080
SM-S908B,22.November 2024,20241122_090419,20241122_090419,Friday 09:04,https://thumbnailer-proxy-9.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eW9JaHhBSHErQXJwcnVlUjZ6WllSZz09?height=324
SM-S908B,22.November 2024,20241122_090413,20241122_090413,Friday 09:04,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Y25QVnA1WjYyejFwdXFKbU1GTm9Ndz09?height=1080
SM-S908B,22.November 2024,20241122_090338,20241122_090338,Friday 09:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::em5XRDVsVkgxejl3L252QjY3Vm9OQT09?height=1080
SM-S908B,22.November 2024,20241122_090314,20241122_090314,Friday 09:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TTJ3TktJdnBjSnNKNTNTUzlPUGNTUT09?height=1080
SM-S908B,22.November 2024,20241122_090312,20241122_090312,Friday 09:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WVJJckZpNGVyOTV4eGJrQ2I2V1hvdz09?height=1080
SM-S908B,22.November 2024,20241122_090208,20241122_090208,Friday 09:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WjBxMW1tdW9MVDhQRjhpUmZISFJCUT09?height=1080
SM-S908B,22.November 2024,20241122_090149,20241122_090149,Friday 09:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cUR3cTRuQm9NODBBWlgzQmd6MDlPQT09?height=1080
SM-S908B,22.November 2024,20241122_085914,20241122_085914,Friday 08:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SGZoWEJZYTg4RVZiTENIbHlTMkpiUT09?height=1080
SM-S908B,22.November 2024,20241122_085912,20241122_085912,Friday 08:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NnFMSFl4ZVlOaG8vbDU3blhZanFRZz09?height=1080
SM-S908B,22.November 2024,20241122_085858,20241122_085858,Friday 08:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::clY2V2NwM1lzMVVEUE8rUEQzM3krdz09?height=1080
SM-S908B,22.November 2024,20241122_085446,20241122_085446,Friday 08:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NVBZMUdZbEs5WjRZSlpZeVdablZUQT09?height=1080
SM-S908B,22.November 2024,20241122_084914,20241122_084914,Friday 08:49,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dDNONHowczJ2U2NGZG94UTFCSXlYUT09?height=1080
SM-S908B,22.November 2024,20241122_084850,20241122_084850,Friday 08:48,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eEhmYTVNT01JalRPVHhoRVp3MGpIUT09?height=1080
SM-S908B,22.November 2024,20241122_084825,20241122_084825,Friday 08:48,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UkFzOCtqY2dRdDE5MVpHd0wxNTlmQT09?height=1080
SM-S908B,22.November 2024,20241122_082038,20241122_082038,Friday 08:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S09pUW93Y0VGOWtQVXJMVnRobi9Odz09?height=1080
SM-S908B,22.November 2024,20241122_082017,20241122_082017,Friday 08:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dDlCNU5KeGZLK0syWlJub003RmhzZz09?height=1080
SM-S908B,22.November 2024,20241122_081913,20241122_081913,Friday 08:19,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cy8xamQ5bGRnRmppbHliY24wSW5OZz09?height=1080
SM-S908B,22.November 2024,20241122_081910,20241122_081910,Friday 08:19,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YU4zUVZsbUIwdCtLTFR3THVsR0JLUT09?height=1080
SM-S908B,22.November 2024,20241122_081850,20241122_081850,Friday 08:18,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SDR1bnNheGI4VTFhMlVlc2JQSUI0dz09?height=1080
SM-S908B,22.November 2024,20241122_074023,20241122_074023,Friday 07:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rm1ZZFdCaUxLRUpoeWpTVDl2OTZnQT09?height=1080
SM-S908B,22.November 2024,20241122_074018,20241122_074018,Friday 07:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::alFKNDBEYUNQbE1WekRZSm5DbXNGdz09?height=1080
iPhone 15 Pro Max,22.November 2024,IMG_8195,"Etzelstrasse 62, 8038 Zürich, Switzerland",Friday 07:24,none
iPhone 15 Pro Max,22.November 2024,IMG_8194,"Etzelstrasse 62, 8038 Zürich, Switzerland",Friday 07:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZW9aV056T05RZHlUSXpyd2FSMmdGUT09?height=1080
iPhone 15 Pro Max,22.November 2024,IMG_8193,IMG_8193,Friday 07:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RjRaT0hYWDR3NUhsS3pSRnlwYXA0Zz09?height=1080
iPhone 15 Pro Max,22.November 2024,IMG_8192,IMG_8192,Friday 07:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RndKTmpDNDdLL3JGYkorMldtc0dsZz09?height=1080
SM-S908B,22.November 2024,20241122_071438,20241122_071438,Friday 07:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::STFyMkNGdjVCRENLaGdzNjVCeGF3Zz09?height=1080
SM-S908B,21.November 2024,20241121_221032,20241121_221032,Thursday 22:10,https://thumbnailer-proxy-7.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VWZFVjBqQTdoajd2dlJpd2tETzZtdz09?height=324
SM-S908B,21.November 2024,20241121_220147,20241121_220147,Thursday 22:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TDJ5VmQ1UTBhVnRjbmVRU050WGR3dz09?height=1080
SM-S908B,21.November 2024,20241121_220146,20241121_220146,Thursday 22:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cGxCSlZYUjF1bVE2Smo1ejVaSWtnUT09?height=1080
SM-S908B,21.November 2024,20241121_220106,20241121_220106,Thursday 22:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c1lJQitWMnZNZlZ1U3BuUjhiRkYwUT09?height=1080
SM-S908B,21.November 2024,20241121_220043,20241121_220043,Thursday 22:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZE1pK3R3WTlNTUdVM3J3S3MwSGx5dz09?height=1080
iPhone 15 Pro Max,21.November 2024,IMG_8191,"Etzelstrasse 62, 8038 Zürich, Switzerland",Thursday 21:39,https://thumbnailer-proxy-3.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Mkd0THlmTVY4dmh2cm1HSy9pV2tnQT09?height=324
iPhone 15 Pro Max,21.November 2024,IMG_8190,"Etzelstrasse 62, 8038 Zürich, Switzerland",Thursday 21:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N2lpRDNWNnY0TDlZMlJ0WmlTN1p3UT09?height=1080
iPhone 15 Pro Max,21.November 2024,IMG_8189,"Etzelstrasse 62, 8038 Zürich, Switzerland",Thursday 21:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WjlOTXJxandWMkZIeU5ZKytVYW1JZz09?height=1080
SM-S908B,21.November 2024,20241121_202401,20241121_202401,Thursday 20:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VGVVc09RT21adEZQMkplMGJwcEtkQT09?height=1080
SM-S908B,21.November 2024,20241121_202310,20241121_202310,Thursday 20:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bUpXS0ZMZTRnSmoxemhuMDRVQzQ1Zz09?height=1080
SM-S908B,21.November 2024,20241121_191302,20241121_191302,Thursday 19:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnlHdExxdkV1ZjdoNytmMkZ4Y1NoUT09?height=1080
SM-S908B,21.November 2024,20241121_184811,20241121_184811,Thursday 18:48,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZXI4RzJtZ29tb2hMK1lLLy8yeVVtdz09?height=1080
SM-S908B,21.November 2024,20241121_184753,20241121_184753,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z2pRZWdJY3VuaG1aRVBVNkVWbkJTZz09?height=1080
SM-S908B,21.November 2024,20241121_184751,20241121_184751,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TFQxTlppWXhqVW9HcFIwRTJYMlBCZz09?height=1080
SM-S908B,21.November 2024,20241121_184750,20241121_184750,Thursday 18:47,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VzJJOUlZUnNXN2gvYkhPRDY0ekhaUT09?height=1080
SM-S908B,21.November 2024,20241121_181313,20241121_181313,Thursday 18:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NkRwYzRRYkpmd2tOTVZlYmkrY3MyUT09?height=1080
SM-S908B,21.November 2024,20241121_181312,20241121_181312,Thursday 18:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eUYxSFI2YzlJQ3lkcHl6anB6bUkzUT09?height=1080
SM-S908B,21.November 2024,20241121_181307,20241121_181307,Thursday 18:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZFRtN3JzaGxYWENJYVhyL096RW1Wdz09?height=1080
SM-S908B,21.November 2024,20241121_181211,20241121_181211,Thursday 18:12,https://thumbnailer-proxy-5.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bkJySms5UnF6NmR2dVAyajJjRjRLQT09?height=324
SM-S908B,21.November 2024,20241121_181210,20241121_181210,Thursday 18:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::R2lpSWgrUFc2NEpjK3B0STVtcm95QT09?height=1080
SM-S908B,21.November 2024,20241121_180835,20241121_180835,Thursday 18:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Um9QZU9ZVy8xZUJZTHlXLzJMOGsrZz09?height=1080
SM-S908B,21.November 2024,20241121_180834,20241121_180834,Thursday 18:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::M2NmYUlubGVobUVUUHQ2Y2p2RW1zdz09?height=1080
SM-S908B,21.November 2024,20241121_180831,20241121_180831,Thursday 18:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WGx2M2s0OFpheXBxaHVuUkJHQmFwQT09?height=1080
SM-S908B,21.November 2024,20241121_180828,20241121_180828,Thursday 18:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ckg4citTY1ozZ2pTTWU2RnVUbFdoUT09?height=1080
SM-S908B,21.November 2024,20241121_180827,20241121_180827,Thursday 18:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZHhUZThjWDRXZlpFQXFZOWQ3SURiUT09?height=1080
iPhone 15 Pro Max,21.November 2024,IMG_8187_1732363567366,"Etzelstrasse 62, 8038 Zürich, Switzerland",Thursday 17:37,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N29JNGpWdHZadTcxVG81YjY5emYxUT09?height=1080
iPhone 15 Pro Max,21.November 2024,IMG_8186_1732363568422,"Etzelstrasse 60, 8038 Zürich, Switzerland",Thursday 17:37,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cHVHYXhPbzJqMVJvc3FLVFo5RVJodz09?height=1080
